"","X","ID_SOCIETE","NOM_SOCIETE","TYPE_SOC","FUSION","FAILLITE","CREATION","ID_CA","ID_BRANCHE","ANNEE","Ch_Aff","NOM_BRANCHE","PRESTATION"
"1493",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1488","B2",2010,"886511088","AUTOMOBILE",NA
"1494",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1489","B2",2011,"760302346","AUTOMOBILE",NA
"1495",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1490","B2",2012,"945659542","AUTOMOBILE",NA
"1496",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1491","B2",2013,"1099585586","AUTOMOBILE",NA
"1497",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1492","B2",2014,"972733137","AUTOMOBILE",NA
"1498",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1493","B2",2015,"1672487206","AUTOMOBILE",NA
"1499",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1494","B2",2016,"1960180729","AUTOMOBILE",NA
"1500",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1495","B2",2017,"1791174372","AUTOMOBILE",NA
"1501",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1496","B2",2018,"2105419181","AUTOMOBILE",NA
"1502",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1497","B2",2019,"2431932690","AUTOMOBILE",NA
"1503",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1498","B3",2009,"19813674","INCENDIE & AD",NA
"1504",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1499","B3",2010,"89367200","INCENDIE & AD",NA
"1505",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1500","B3",2011,"134849540","INCENDIE & AD",NA
"1506",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1501","B3",2012,"141195945","INCENDIE & AD",NA
"1507",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1502","B3",2013,"342560629","INCENDIE & AD",NA
"1508",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1503","B3",2014,"1781015703","INCENDIE & AD",NA
"1509",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1504","B3",2015,"1492452127","INCENDIE & AD",NA
"1510",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1505","B3",2016,"275328656","INCENDIE & AD",NA
"1511",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1506","B3",2017,"227427986","INCENDIE & AD",NA
"1512",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1507","B3",2018,"274289396","INCENDIE & AD",NA
"1513",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1508","B3",2019,"830849465","INCENDIE & AD",NA
"1514",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1509","B4",2009,"19343837","RESPONSABILITE CIVILE GENERALE",0
"1515",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1510","B4",2010,"40726685","RESPONSABILITE CIVILE GENERALE",0
"1516",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1511","B4",2011,"34474489","RESPONSABILITE CIVILE GENERALE",0
"1517",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1512","B4",2012,"56517975","RESPONSABILITE CIVILE GENERALE",NA
"1518",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1513","B4",2013,"48308237","RESPONSABILITE CIVILE GENERALE",NA
"1519",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1514","B4",2014,"52559817","RESPONSABILITE CIVILE GENERALE",NA
"1520",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1515","B4",2015,"111843943","RESPONSABILITE CIVILE GENERALE",NA
"1521",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1516","B4",2016,"136754893","RESPONSABILITE CIVILE GENERALE",NA
"1522",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1517","B4",2017,"109461106","RESPONSABILITE CIVILE GENERALE",NA
"1523",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1518","B4",2018,"153109795","RESPONSABILITE CIVILE GENERALE",NA
"1524",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1519","B4",2019,"184119573","RESPONSABILITE CIVILE GENERALE",NA
"1525",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1520","B5",2010,"15157761","TRANSPORTS",0
"1526",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1521","B5",2011,"43211345","TRANSPORTS",0
"1527",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1522","B5",2012,"56029885","TRANSPORTS",0
"1528",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1523","B5",2013,"53081224","TRANSPORTS",NA
"1529",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1524","B5",2014,"122025429","TRANSPORTS",NA
"1530",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1525","B5",2015,"122362772","TRANSPORTS",NA
"1531",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1526","B5",2016,"170896047","TRANSPORTS",NA
"1532",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1527","B5",2017,"148823092","TRANSPORTS",NA
"1533",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1528","B5",2018,"153465340","TRANSPORTS",NA
"1534",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1529","B5",2019,"166572590","TRANSPORTS",NA
"1535",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1530","B6",2009,"112202457","AUTRES RISQUES DIVERS",0
"1536",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1531","B6",2010,"414450013","AUTRES RISQUES DIVERS",0
"1537",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1532","B6",2011,"190271585","AUTRES RISQUES DIVERS",NA
"1538",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1533","B6",2012,"743638658","AUTRES RISQUES DIVERS",0
"1539",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1534","B6",2013,"854395693","AUTRES RISQUES DIVERS",NA
"1540",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1535","B6",2014,"934501376","AUTRES RISQUES DIVERS",NA
"1541",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1536","B6",2015,"1325014430","AUTRES RISQUES DIVERS",NA
"1542",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1537","B6",2016,"1130170111","AUTRES RISQUES DIVERS",NA
"1543",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1538","B6",2017,"1077712341","AUTRES RISQUES DIVERS",NA
"1544",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1539","B6",2018,"932842610","AUTRES RISQUES DIVERS",NA
"1545",48,"S43","SERENITY","NON VIE","non","non",2008,"CA1540","B6",2019,"981226572","AUTRES RISQUES DIVERS",NA
"1546",49,"S44","SIAC","NON VIE","non","oui",2005,"CA1541","B6",2008,"256115429","AUTRES RISQUES DIVERS",0
"1547",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1542","B1",2003,"2676455497","ACCIDENTS CORPORELS",NA
"1548",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1543","B1",2004,"2405734696","ACCIDENTS CORPORELS",NA
"1549",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1544","B1",2005,"1655848623","ACCIDENTS CORPORELS",NA
"1550",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1545","B1",2006,"1998618851","ACCIDENTS CORPORELS",NA
"1551",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1546","B1",2007,"2537260681","ACCIDENTS CORPORELS",NA
"1552",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1547","B1",2008,"3501418642","ACCIDENTS CORPORELS",3543510194
"1553",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1548","B1",2009,"3176531789","ACCIDENTS CORPORELS",NA
"1554",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1549","B1",2010,"2931326576","ACCIDENTS CORPORELS",NA
"1555",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1550","B1",2011,"2762443752","ACCIDENTS CORPORELS",NA
"1556",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1551","B1",2012,"2671381491","ACCIDENTS CORPORELS",NA
"1557",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1552","B1",2013,"2289724903","ACCIDENTS CORPORELS",NA
"1558",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1553","B1",2014,"2871272067","ACCIDENTS CORPORELS",NA
"1559",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1554","B1",2015,"3005538677","ACCIDENTS CORPORELS",NA
"1560",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1555","B1",2016,"3006505328","ACCIDENTS CORPORELS",NA
"1561",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1556","B1",2017,"1860012149","ACCIDENTS CORPORELS",NA
"1562",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1557","B1",2018,"1694580833","ACCIDENTS CORPORELS",NA
"1563",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1558","B1",2019,"4121260762","ACCIDENTS CORPORELS",NA
"1564",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1559","B2",2003,"2216293328","AUTOMOBILE",NA
"1565",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1560","B2",2004,"2155892503","AUTOMOBILE",NA
"1566",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1561","B2",2005,"2233111002","AUTOMOBILE",NA
"1567",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1562","B2",2006,"1807608562","AUTOMOBILE",NA
"1568",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1563","B2",2007,"1885856412","AUTOMOBILE",NA
"1569",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1564","B2",2008,"2009820447","AUTOMOBILE",433481688
"1570",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1565","B2",2009,"1548828800","AUTOMOBILE",NA
"1571",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1566","B2",2010,"1587364364","AUTOMOBILE",NA
"1572",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1567","B2",2011,"1272674197","AUTOMOBILE",NA
"1573",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1568","B2",2012,"1425474915","AUTOMOBILE",NA
"1574",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1569","B2",2013,"1850502591","AUTOMOBILE",NA
"1575",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1570","B2",2014,"2237650847","AUTOMOBILE",NA
"1576",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1571","B2",2015,"2177060164","AUTOMOBILE",NA
"1577",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1572","B2",2016,"2211386047","AUTOMOBILE",NA
"1578",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1573","B2",2017,"1997249572","AUTOMOBILE",NA
"1579",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1574","B2",2018,"3513024563","AUTOMOBILE",NA
"1580",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1575","B2",2019,"3619005166","AUTOMOBILE",NA
"1581",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1576","B3",2003,"209302489","INCENDIE & AD",NA
"1582",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1577","B3",2004,"92429055","INCENDIE & AD",NA
"1583",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1578","B3",2005,"39104124","INCENDIE & AD",NA
"1584",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1579","B3",2006,"202812675","INCENDIE & AD",NA
"1585",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1580","B3",2007,"78462256","INCENDIE & AD",NA
"1586",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1581","B3",2008,"226631194","INCENDIE & AD",44558349
"1587",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1582","B3",2009,"103868413","INCENDIE & AD",NA
"1588",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1583","B3",2010,"111587605","INCENDIE & AD",NA
"1589",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1584","B3",2011,"113835676","INCENDIE & AD",NA
"1590",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1585","B3",2012,"149222161","INCENDIE & AD",NA
"1591",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1586","B3",2013,"313136860","INCENDIE & AD",NA
"1592",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1587","B3",2014,"451380169","INCENDIE & AD",NA
"1593",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1588","B3",2015,"464184844","INCENDIE & AD",NA
"1594",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1589","B3",2016,"182358779","INCENDIE & AD",NA
"1595",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1590","B3",2017,"436004270","INCENDIE & AD",NA
"1596",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1591","B3",2018,"396954569","INCENDIE & AD",NA
"1597",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1592","B3",2019,"717374931","INCENDIE & AD",NA
"1598",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1593","B4",2003,"67493253","RESPONSABILITE CIVILE GENERALE",NA
"1599",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1594","B4",2004,"69153822","RESPONSABILITE CIVILE GENERALE",NA
"1600",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1595","B4",2005,"93471762","RESPONSABILITE CIVILE GENERALE",NA
"1601",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1596","B4",2006,"259079387","RESPONSABILITE CIVILE GENERALE",NA
"1602",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1597","B4",2007,"48743280","RESPONSABILITE CIVILE GENERALE",NA
"1603",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1598","B4",2008,"147375543","RESPONSABILITE CIVILE GENERALE",6e+05
"1604",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1599","B4",2009,"75843505","RESPONSABILITE CIVILE GENERALE",NA
"1605",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1600","B4",2010,"90465260","RESPONSABILITE CIVILE GENERALE",NA
"1606",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1601","B4",2011,"80957301","RESPONSABILITE CIVILE GENERALE",NA
"1607",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1602","B4",2012,"122812019","RESPONSABILITE CIVILE GENERALE",NA
"1608",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1603","B4",2013,"152722128","RESPONSABILITE CIVILE GENERALE",NA
"1609",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1604","B4",2014,"176347915","RESPONSABILITE CIVILE GENERALE",NA
"1610",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1605","B4",2015,"188821588","RESPONSABILITE CIVILE GENERALE",NA
"1611",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1606","B4",2016,"261474421","RESPONSABILITE CIVILE GENERALE",NA
"1612",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1607","B4",2017,"109904446","RESPONSABILITE CIVILE GENERALE",NA
"1613",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1608","B4",2018,"161180621","RESPONSABILITE CIVILE GENERALE",NA
"1614",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1609","B4",2019,"185576609","RESPONSABILITE CIVILE GENERALE",NA
"1615",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1610","B5",2003,"186038539","TRANSPORTS",NA
"1616",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1611","B5",2004,"40750752","TRANSPORTS",71344649
"1617",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1612","B5",2005,"90842965","TRANSPORTS",NA
"1618",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1613","B5",2006,"56474594","TRANSPORTS",NA
"1619",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1614","B5",2007,"49133045","TRANSPORTS",5806033
"1620",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1615","B5",2008,"56125777","TRANSPORTS",51789578
"1621",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1616","B5",2009,"124563378","TRANSPORTS",NA
"1622",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1617","B5",2010,"64606648","TRANSPORTS",4213325
"1623",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1618","B5",2011,"92579213","TRANSPORTS",NA
"1624",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1619","B5",2012,"142174020","TRANSPORTS",NA
"1625",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1620","B5",2013,"224582613","TRANSPORTS",NA
"1626",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1621","B5",2014,"248741094","TRANSPORTS",-2912541
"1627",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1622","B5",2015,"393998290","TRANSPORTS",NA
"1628",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1623","B5",2016,"322176717","TRANSPORTS",NA
"1629",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1624","B5",2017,"413788417","TRANSPORTS",NA
"1630",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1625","B5",2018,"1140575849","TRANSPORTS",-218658863
"1631",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1626","B5",2019,"766763591","TRANSPORTS",NA
"1632",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1627","B6",2004,"47609395","AUTRES RISQUES DIVERS",NA
"1633",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1628","B6",2005,"50470688","AUTRES RISQUES DIVERS",NA
"1634",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1629","B6",2006,"111516436","AUTRES RISQUES DIVERS",NA
"1635",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1630","B6",2007,"76448292","AUTRES RISQUES DIVERS",-12526653
"1636",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1631","B6",2008,"21097612","AUTRES RISQUES DIVERS",4903556
"1637",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1632","B6",2009,"90146840","AUTRES RISQUES DIVERS",NA
"1638",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1633","B6",2010,"92702480","AUTRES RISQUES DIVERS",NA
"1639",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1634","B6",2011,"96140778","AUTRES RISQUES DIVERS",NA
"1640",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1635","B6",2012,"197412346","AUTRES RISQUES DIVERS",NA
"1641",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1636","B6",2013,"225848300","AUTRES RISQUES DIVERS",NA
"1642",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1637","B6",2014,"140998255","AUTRES RISQUES DIVERS",NA
"1643",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1638","B6",2015,"141272419","AUTRES RISQUES DIVERS",NA
"1644",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1639","B6",2016,"757461135","AUTRES RISQUES DIVERS",NA
"1645",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1640","B6",2017,"199562537","AUTRES RISQUES DIVERS",NA
"1646",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1641","B6",2018,"427326646","AUTRES RISQUES DIVERS",0
"1647",50,"S45","SIDAM","NON VIE","non","non",1972,"CA1642","B6",2019,"529314917","AUTRES RISQUES DIVERS",NA
"1648",51,"S46","SMA-BTP","NON VIE","non","non",2018,"CA1643","B1",2018,"1182750","ACCIDENTS CORPORELS",NA
"1649",51,"S46","SMA-BTP","NON VIE","non","non",2018,"CA1644","B1",2019,"217468651","ACCIDENTS CORPORELS",0
"1650",51,"S46","SMA-BTP","NON VIE","non","non",2018,"CA1645","B2",2019,"35256005","AUTOMOBILE",NA
"1651",51,"S46","SMA-BTP","NON VIE","non","non",2018,"CA1646","B3",2018,"99308175","INCENDIE & AD",0
"1652",51,"S46","SMA-BTP","NON VIE","non","non",2018,"CA1647","B3",2019,"717329170","INCENDIE & AD",NA
"1653",51,"S46","SMA-BTP","NON VIE","non","non",2018,"CA1648","B4",2018,"7976084","RESPONSABILITE CIVILE GENERALE",0
"1654",51,"S46","SMA-BTP","NON VIE","non","non",2018,"CA1649","B4",2019,"14902325","RESPONSABILITE CIVILE GENERALE",0
"1655",51,"S46","SMA-BTP","NON VIE","non","non",2018,"CA1650","B5",2019,"1928805","TRANSPORTS",0
"1656",51,"S46","SMA-BTP","NON VIE","non","non",2018,"CA1651","B6",2019,"158001","AUTRES RISQUES DIVERS",0
"1657",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1652","B1",2003,"39115502","ACCIDENTS CORPORELS",0
"1658",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1653","B1",2004,"64980679","ACCIDENTS CORPORELS",-756707
"1659",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1654","B1",2005,"69276506","ACCIDENTS CORPORELS",NA
"1660",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1655","B1",2006,"151608070","ACCIDENTS CORPORELS",NA
"1661",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1656","B1",2007,"98327849","ACCIDENTS CORPORELS",NA
"1662",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1657","B1",2008,"98327849","ACCIDENTS CORPORELS",51062359
"1663",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1658","B2",2003,"1348094870","AUTOMOBILE",NA
"1664",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1659","B2",2004,"1701027216","AUTOMOBILE",NA
"1665",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1660","B2",2005,"1647380131","AUTOMOBILE",NA
"1666",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1661","B2",2006,"1157009685","AUTOMOBILE",NA
"1667",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1662","B2",2007,"1021327983","AUTOMOBILE",NA
"1668",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1663","B2",2008,"973104076","AUTOMOBILE",361611561
"1669",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1664","B3",2003,"10019285","INCENDIE & AD",0
"1670",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1665","B3",2004,"21223733","INCENDIE & AD",5859100
"1671",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1666","B3",2005,"5076048","INCENDIE & AD",NA
"1672",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1667","B3",2006,"4875817","INCENDIE & AD",NA
"1673",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1668","B3",2007,"23928753","INCENDIE & AD",-1266517
"1674",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1669","B3",2008,"23928753","INCENDIE & AD",0
"1675",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1670","B4",2003,"14473333","RESPONSABILITE CIVILE GENERALE",0
"1676",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1671","B4",2004,"14732845","RESPONSABILITE CIVILE GENERALE",NA
"1677",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1672","B4",2005,"14478650","RESPONSABILITE CIVILE GENERALE",NA
"1678",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1673","B4",2006,"11847368","RESPONSABILITE CIVILE GENERALE",0
"1679",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1674","B4",2007,"14297219","RESPONSABILITE CIVILE GENERALE",-1904473
"1680",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1675","B4",2008,"14297219","RESPONSABILITE CIVILE GENERALE",0
"1681",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1676","B5",2003,"7896571","TRANSPORTS",NA
"1682",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1677","B5",2004,"9523482","TRANSPORTS",0
"1683",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1678","B5",2005,"7543378","TRANSPORTS",0
"1684",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1679","B5",2006,"1417512","TRANSPORTS",0
"1685",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1680","B5",2007,"2516224","TRANSPORTS",-632773
"1686",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1681","B5",2008,"2516224","TRANSPORTS",0
"1687",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1682","B6",2004,"856505","AUTRES RISQUES DIVERS",0
"1688",52,"S47","SOMAT","NON VIE","non","oui",2002,"CA1683","B6",2005,"-49868","AUTRES RISQUES DIVERS",0
"1689",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1684","B7",2003,"2617868510","VIE",898554053
"1690",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1685","B7",2004,"2606538785","VIE",1044506944
"1691",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1686","B7",2005,"2703605279","VIE",1084555802
"1692",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1687","B7",2006,"3131088484","VIE",1411606342
"1693",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1688","B7",2007,"3257173980","VIE",1169918562
"1694",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1689","B7",2008,"3130321170","VIE",1200599458
"1695",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1690","B7",2009,"2903762069","VIE",1351547335
"1696",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1691","B7",2010,"2940154555","VIE",1611254590
"1697",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1692","B7",2011,"2554204180","VIE",1356724835
"1698",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1693","B7",2012,"2812615155","VIE",1000198327
"1699",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1694","B7",2013,"3169855194","VIE",1116335517
"1700",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1695","B7",2014,"3 188 921 903","VIE",NA
"1701",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1696","B7",2015,"2 724 668 893","VIE",NA
"1702",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1697","B7",2016,"2 498 941 329","VIE",NA
"1703",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1698","B7",2017,"2 204 229 084","VIE",NA
"1704",53,"S48","SOMAVIE","VIE","non","oui",2007,"CA1699","B7",2018,"1895817812","VIE",NA
"1705",54,"S49","SONAM, ex AAA","NON VIE","non","non",1988,"CA1700","B1",2003,"518927973","ACCIDENTS CORPORELS",NA
"1706",54,"S49","SONAM, ex AAA","NON VIE","non","non",1988,"CA1701","B1",2004,"717424483","ACCIDENTS CORPORELS",NA
"1707",54,"S49","SONAM, ex AAA","NON VIE","non","non",1988,"CA1702","B1",2005,"451295482","ACCIDENTS CORPORELS",NA
"1708",54,"S49","SONAM, ex AAA","NON VIE","non","non",1988,"CA1703","B1",2006,"482098677","ACCIDENTS CORPORELS",NA
"1709",54,"S49","SONAM, ex AAA","NON VIE","non","non",1988,"CA1704","B1",2007,"519077209","ACCIDENTS CORPORELS",NA
"1710",54,"S49","SONAM, ex AAA","NON VIE","non","non",1988,"CA1705","B1",2008,"137630420","ACCIDENTS CORPORELS",118183606
"1711",54,"S49","SONAM, ex AAA","NON VIE","non","non",1988,"CA1706","B1",2009,"187640167","ACCIDENTS CORPORELS",NA
"1712",54,"S49","SONAM, ex AAA","NON VIE","non","non",1988,"CA1707","B1",2010,"246753018","ACCIDENTS CORPORELS",NA
"1713",54,"S49","SONAM, ex AAA","NON VIE","non","non",1988,"CA1708","B1",2011,"173435772","ACCIDENTS CORPORELS",NA
